АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
901;2350000;2399999;50000;ООО "Т2 МОБАЙЛ";Республика Хакасия;Республика Хакасия;7743895280
901;2400000;2419999;20000;ООО "Т2 МОБАЙЛ";Красноярский край;Красноярский край;7743895280
901;2420000;2439999;20000;ООО "Т2 Мобайл";Кировская обл.;Кировская область;7743895280
901;2440000;2449999;10000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
901;2450000;2459999;10000;АО "МТТ";Челябинская обл.;Челябинская область;7705017253
901;2460000;2469999;10000;АО "МТТ";Краснодарский край;Краснодарский край;7705017253
901;2470000;2479999;10000;АО "МТТ";Новосибирская обл.;Новосибирская область;7705017253
901;2480000;2489999;10000;АО "МТТ";Нижегородская обл.;Нижегородская область;7705017253
901;2490000;2499999;10000;АО "МТТ";Свердловская обл.;Свердловская область;7705017253
901;2500000;2539999;40000;ООО "Т2 Мобайл";Челябинская обл.;Челябинская область;7743895280
901;2540000;2599999;60000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
901;2600000;2619999;20000;ПАО "МТС";Ханты - Мансийский - Югра АО;Ханты-Мансийский автономный округ - Югра;7740000076
901;2620000;2639999;20000;ООО "Т2 МОБАЙЛ";Омская обл.;Омская область;7743895280
901;2640000;2649999;10000;ООО "Т2 МОБАЙЛ";Омская обл.;Омская область;7743895280
901;2650000;2699999;50000;ООО "Т2 Мобайл";Пермский край;Пермский край;7743895280
901;2700000;2799999;100000;ООО "Т2 Мобайл";Ярославская обл.;Ярославская область;7743895280
901;2800000;2899999;100000;ООО "Т2 Мобайл";Ивановская обл.;Ивановская область;7743895280
901;2900000;2909999;10000;ООО "Т2 Мобайл";Ивановская обл.;Ивановская область;7743895280
901;2910000;2913999;4000;ООО "Т2 Мобайл";Магаданская обл.;Магаданская область;7743895280
901;2914000;2921999;8000;ООО "Т2 Мобайл";Оренбургская обл.;Оренбургская область;7743895280
901;2922000;2929999;8000;ООО "Т2 Мобайл";Брянская обл.;Брянская область;7743895280
901;2930000;2937999;8000;ООО "Т2 Мобайл";Рязанская обл.;Рязанская область;7743895280
901;2938000;2941999;4000;ООО "Т2 Мобайл";Сахалинская обл.;Сахалинская область;7743895280
901;2942000;2949999;8000;ООО "Т2 Мобайл";Смоленская обл.;Смоленская область;7743895280
901;2950000;2957999;8000;ООО "Т2 Мобайл";Тамбовская обл.;Тамбовская область;7743895280
901;2958000;2965999;8000;ООО "Т2 Мобайл";Тверская обл.;Тверская область;7743895280
901;2966000;2973999;8000;ООО "Т2 МОБАЙЛ";Томская обл.;Томская область;7743895280
901;2974000;2981999;8000;ООО "Т2 Мобайл";Тюменская обл.;Тюменская область;7743895280
901;2982000;2989999;8000;ООО "Т2 МОБАЙЛ";Ульяновская обл.;Ульяновская область;7743895280
901;2990000;2999999;10000;ООО "Т2 Мобайл";Ярославская обл.;Ярославская область;7743895280
901;3000000;3299999;300000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7743895280
901;3300000;3699999;400000;ООО "Т2 Мобайл";г. Москва и Московская область;Город Москва, Московская область;7743895280
901;3700000;3799999;100000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7743895280
901;3800000;3899999;100000;ООО "Т2 Мобайл";г. Москва и Московская область;Город Москва, Московская область;7743895280
901;3900000;3909999;10000;ООО "Т2 Мобайл";Калининградская обл.;Калининградская область;7743895280
901;3910000;3999999;90000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7743895280
901;4000000;4099999;100000;ООО "Т2 Мобайл";г. Москва и Московская область;Город Москва, Московская область;7743895280
901;4100000;4109999;10000;ООО "Т2 Мобайл";Удмуртская Республика;Удмуртская Республика;7743895280
901;4110000;4119999;10000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
901;4120000;4129999;10000;ООО "Т2 Мобайл";Удмуртская Республика;Удмуртская Республика;7743895280
901;4130000;4149999;20000;ООО "Т2 Мобайл";Свердловская обл.;Свердловская область;7743895280
901;4150000;4169999;20000;ПАО "Мобильные ТелеСистемы";Республика Башкортостан;Республика Башкортостан;7740000076
